# t[s]  pbar[Pa]  Tvent[K]  uvent[m/s]  m_in[kg/s/m]  m_vent[kg/s/m]  massErr  xf[m]  K2CO3[kg/m]  Tvent_fw[K]  mdotK2_vent[kg/s/m]  MK2_vented[kg/m]  pvent[Pa]
7.20000e-04	-7.82532e+01	2.96969e+02	4.42894e-01	3.66423e-03	7.48529e-03	-3.72382e-03	9.12502e-03	1.08390e-06	2.96607e+02	5.42251e-08	8.42795e-12	-4.95618e+01
7.40000e-04	-8.09360e+01	2.96203e+02	1.22135e+00	3.76546e-03	2.06303e-02	8.08052e-03	9.12502e-03	1.14410e-06	2.95611e+02	1.77822e-07	1.19844e-11	-6.12664e+01
7.60000e-04	-1.12239e+02	2.96833e+02	7.28056e-01	3.86729e-03	1.23227e-02	4.94618e-04	9.12502e-03	1.20594e-06	2.96446e+02	1.26841e-07	1.45212e-11	-2.79930e+01
7.80000e-04	-8.44721e+01	2.96590e+02	5.68960e-01	3.96853e-03	9.62181e-03	-1.54514e-03	9.12502e-03	1.26939e-06	2.96000e+02	1.09788e-07	1.67170e-11	-1.88076e+01
8.00000e-04	-6.62215e+01	2.96362e+02	6.62713e-01	4.07078e-03	1.12122e-02	2.13275e-03	9.12503e-03	1.33447e-06	2.95635e+02	1.50227e-07	1.97215e-11	-3.25976e+01
8.20000e-04	-4.88672e+01	2.96753e+02	5.24932e-01	4.17280e-03	8.88941e-03	-1.85126e-04	9.12503e-03	1.40119e-06	2.96257e+02	1.29946e-07	2.23205e-11	-2.02194e+01
8.40000e-04	-6.74938e+00	2.96795e+02	3.51859e-01	4.27474e-03	5.95349e-03	-4.54310e-03	9.12503e-03	1.46954e-06	2.96303e+02	8.89983e-08	2.41004e-11	-1.46751e+01
8.60000e-04	3.14673e+01	2.97040e+02	1.03031e+00	4.37720e-03	1.74169e-02	4.93763e-03	9.12503e-03	1.53952e-06	2.96727e+02	2.38815e-07	2.88767e-11	1.29246e+01
8.80000e-04	5.55746e+01	2.96809e+02	6.88693e-01	4.47953e-03	1.16082e-02	-3.95354e-03	9.12503e-03	1.61115e-06	2.96921e+02	9.96663e-08	3.08700e-11	-1.58265e+01
9.00000e-04	4.52032e+01	2.97204e+02	3.76549e-01	4.58177e-03	6.35445e-03	-8.09568e-03	9.12503e-03	1.68440e-06	2.97220e+02	7.61709e-08	3.23935e-11	-4.32214e+01
9.20000e-04	5.79821e+01	2.96424e+02	1.38111e+00	4.68336e-03	2.32922e-02	4.16185e-03	9.12503e-03	1.75928e-06	2.96383e+02	3.30808e-07	3.90096e-11	-4.58808e+01
9.40000e-04	-4.61104e+00	2.95787e+02	1.70412e+00	4.78545e-03	2.87705e-02	1.00290e-02	9.12504e-03	1.83579e-06	2.95759e+02	5.18692e-07	4.93834e-11	-7.28407e+01
9.60000e-04	-6.25100e+01	2.96708e+02	1.63940e+00	4.88616e-03	2.77313e-02	9.56832e-03	9.12504e-03	1.91392e-06	2.96622e+02	5.79479e-07	6.09730e-11	2.86202e+01
9.80000e-04	-5.57521e+01	2.96749e+02	1.34240e+00	4.98674e-03	2.26969e-02	3.94347e-03	9.12504e-03	1.99365e-06	2.96599e+02	5.40683e-07	7.17867e-11	1.29790e+01
1.00000e-03	-4.29686e+01	2.97042e+02	1.44883e+00	5.08895e-03	2.44701e-02	5.79504e-03	9.12504e-03	2.07501e-06	2.97006e+02	5.60780e-07	8.30023e-11	2.00089e+01
1.02000e-03	-1.39906e+01	2.96685e+02	9.98974e-01	5.19099e-03	1.68561e-02	1.90517e-04	9.12504e-03	2.15801e-06	2.96657e+02	4.07476e-07	9.11518e-11	-1.46900e+01
1.04000e-03	-1.03009e+01	2.97102e+02	3.75814e-01	5.29333e-03	6.34550e-03	-7.66780e-03	9.12504e-03	2.24264e-06	2.97059e+02	1.71252e-07	9.45768e-11	-4.22484e+01
1.06000e-03	3.97941e+01	2.97137e+02	1.38051e+00	5.39505e-03	2.32936e-02	5.36030e-03	9.12505e-03	2.32890e-06	2.97076e+02	6.77234e-07	1.08122e-10	1.45867e+01
1.08000e-03	5.75043e+01	2.96394e+02	1.35429e+00	5.49772e-03	2.28368e-02	5.78773e-03	9.12505e-03	2.41680e-06	2.96312e+02	7.49439e-07	1.23110e-10	-5.11915e+01
1.10000e-03	1.54403e+01	2.95675e+02	1.79204e+00	5.60002e-03	3.02577e-02	1.20231e-02	9.12505e-03	2.50634e-06	2.95608e+02	1.19632e-06	1.47037e-10	-8.04215e+01
1.12000e-03	-6.23005e+01	2.95126e+02	1.80736e+00	5.70088e-03	3.05737e-02	1.01324e-02	9.12505e-03	2.59749e-06	2.94986e+02	1.47777e-06	1.76592e-10	-7.63453e+01
1.14000e-03	-1.07928e+02	2.96028e+02	1.83141e+00	5.80104e-03	3.10491e-02	1.18461e-02	9.12505e-03	2.69024e-06	2.95857e+02	1.67973e-06	2.10187e-10	3.36976e+01
1.16000e-03	-9.45192e+01	2.96382e+02	1.88291e+00	5.90178e-03	3.19036e-02	1.11902e-02	9.12505e-03	2.78460e-06	2.96211e+02	1.80218e-06	2.46230e-10	4.04213e+01
1.18000e-03	-5.66529e+01	2.96601e+02	1.45397e+00	6.00418e-03	2.46027e-02	5.14642e-03	9.12506e-03	2.88060e-06	2.96523e+02	1.40172e-06	2.74265e-10	2.15100e+01
1.20000e-03	-8.31222e+00	2.96642e+02	1.09802e+00	6.10686e-03	1.85633e-02	1.52696e-03	9.12506e-03	2.97824e-06	2.96607e+02	1.05955e-06	2.95456e-10	9.66962e-01
1.22000e-03	2.51229e+01	2.95481e+02	1.72272e+00	6.20958e-03	2.91110e-02	1.26145e-02	9.12506e-03	3.07752e-06	2.95335e+02	1.97638e-06	3.34983e-10	-7.83120e+01
1.24000e-03	1.12874e+01	2.96183e+02	9.15646e-01	6.31209e-03	1.55000e-02	-1.48846e-03	9.12506e-03	3.17845e-06	2.96001e+02	1.13441e-06	3.57672e-10	-4.29914e+00
1.26000e-03	3.06642e+01	2.96574e+02	4.46726e-01	6.41312e-03	7.55826e-03	-1.15271e-02	9.12506e-03	3.28098e-06	2.96582e+02	5.44367e-07	3.68559e-10	-2.49681e+01
