# time[s]  Tmax[K]  totalK2CO3[kg]
1.16000e-01	1.04135e+03	5.75639e-05
1.17000e-01	1.04072e+03	5.78129e-05
1.18000e-01	1.04012e+03	5.80664e-05
1.19000e-01	1.03957e+03	5.83248e-05
1.20000e-01	1.03906e+03	5.85884e-05
1.21000e-01	1.03858e+03	5.88577e-05
1.22000e-01	1.03815e+03	5.91333e-05
1.23000e-01	1.03774e+03	5.94155e-05
1.24000e-01	1.03738e+03	5.97051e-05
1.25000e-01	1.03705e+03	6.00026e-05
1.26000e-01	1.03675e+03	6.03089e-05
1.27000e-01	1.03649e+03	6.06248e-05
1.28000e-01	1.03628e+03	6.09511e-05
1.29000e-01	1.03614e+03	6.12890e-05
1.30000e-01	1.03603e+03	6.16398e-05
1.31000e-01	1.03596e+03	6.20047e-05
1.32000e-01	1.03593e+03	6.23855e-05
1.33000e-01	1.03593e+03	6.27841e-05
1.34000e-01	1.03597e+03	6.32026e-05
1.35000e-01	1.03604e+03	6.36437e-05
1.36000e-01	1.03616e+03	6.41104e-05
1.37000e-01	1.03632e+03	6.46064e-05
1.38000e-01	1.03652e+03	6.51362e-05
1.39000e-01	1.03677e+03	6.57050e-05
1.40000e-01	1.03707e+03	6.63193e-05
1.41000e-01	1.03743e+03	6.69872e-05
1.42000e-01	1.03784e+03	6.77185e-05
1.43000e-01	1.03831e+03	6.85255e-05
1.44000e-01	1.03886e+03	6.94234e-05
1.45000e-01	1.03948e+03	7.04312e-05
1.46000e-01	1.04020e+03	7.15723e-05
1.47000e-01	1.04101e+03	7.28750e-05
1.48000e-01	1.04194e+03	7.43715e-05
1.49000e-01	1.04298e+03	7.60943e-05
1.50000e-01	1.04417e+03	7.80674e-05
1.51000e-01	1.04548e+03	8.02884e-05
1.52000e-01	1.04692e+03	8.27013e-05
1.53000e-01	1.04845e+03	8.51760e-05
1.54000e-01	1.05003e+03	8.75216e-05
1.55000e-01	1.06166e+03	8.95515e-05
1.56000e-01	1.07143e+03	9.10523e-05
1.57000e-01	1.07649e+03	9.21448e-05
1.58000e-01	1.07854e+03	9.29393e-05
1.59000e-01	1.07866e+03	9.35335e-05
1.60000e-01	1.07756e+03	9.39942e-05
1.61000e-01	1.07703e+03	9.43661e-05
1.62000e-01	1.07603e+03	9.46788e-05
1.63000e-01	1.07425e+03	9.49519e-05
1.64000e-01	1.07200e+03	9.51986e-05
1.65000e-01	1.06945e+03	9.54277e-05
1.66000e-01	1.06676e+03	9.56450e-05
1.67000e-01	1.06475e+03	9.58542e-05
1.68000e-01	1.06541e+03	9.60581e-05
1.69000e-01	1.06602e+03	9.62585e-05
1.70000e-01	1.06659e+03	9.64563e-05
1.71000e-01	1.06711e+03	9.66525e-05
1.72000e-01	1.06759e+03	9.68477e-05
1.73000e-01	1.06803e+03	9.70421e-05
1.74000e-01	1.06843e+03	9.72356e-05
1.75000e-01	1.06880e+03	9.74269e-05
1.76000e-01	1.06914e+03	9.76165e-05
1.77000e-01	1.06944e+03	9.78051e-05
1.78000e-01	1.06972e+03	9.79932e-05
1.79000e-01	1.06996e+03	9.81810e-05
1.80000e-01	1.07018e+03	9.83688e-05
1.81000e-01	1.07037e+03	9.85569e-05
1.82000e-01	1.07054e+03	9.87452e-05
1.83000e-01	1.07069e+03	9.89340e-05
1.84000e-01	1.07082e+03	9.91234e-05
1.85000e-01	1.07092e+03	9.93133e-05
1.86000e-01	1.07101e+03	9.95040e-05
1.87000e-01	1.07108e+03	9.96955e-05
1.88000e-01	1.07114e+03	9.98879e-05
1.89000e-01	1.07117e+03	1.00081e-04
1.90000e-01	1.07120e+03	1.00276e-04
1.91000e-01	1.07121e+03	1.00471e-04
1.92000e-01	1.07121e+03	1.00668e-04
1.93000e-01	1.07119e+03	1.00866e-04
1.94000e-01	1.07117e+03	1.01065e-04
1.95000e-01	1.07113e+03	1.01265e-04
1.96000e-01	1.07108e+03	1.01468e-04
1.97000e-01	1.07103e+03	1.01671e-04
1.98000e-01	1.07097e+03	1.01877e-04
1.99000e-01	1.07090e+03	1.02084e-04
2.00000e-01	1.07082e+03	1.02294e-04
2.01000e-01	1.07074e+03	1.02505e-04
2.02000e-01	1.07065e+03	1.02719e-04
2.03000e-01	1.07055e+03	1.02934e-04
2.04000e-01	1.07045e+03	1.03153e-04
2.05000e-01	1.07035e+03	1.03374e-04
2.06000e-01	1.07024e+03	1.03597e-04
2.07000e-01	1.07013e+03	1.03824e-04
2.08000e-01	1.07002e+03	1.04054e-04
2.09000e-01	1.06990e+03	1.04287e-04
2.10000e-01	1.06978e+03	1.04524e-04
2.11000e-01	1.06966e+03	1.04764e-04
2.12000e-01	1.06954e+03	1.05009e-04
2.13000e-01	1.06942e+03	1.05257e-04
2.14000e-01	1.06930e+03	1.05511e-04
2.15000e-01	1.06919e+03	1.05769e-04
2.16000e-01	1.06907e+03	1.06033e-04
2.17000e-01	1.06895e+03	1.06303e-04
2.18000e-01	1.06882e+03	1.06579e-04
2.19000e-01	1.06870e+03	1.06861e-04
2.20000e-01	1.06858e+03	1.07151e-04
2.21000e-01	1.06846e+03	1.07448e-04
2.22000e-01	1.06834e+03	1.07754e-04
2.23000e-01	1.06822e+03	1.08070e-04
2.24000e-01	1.06811e+03	1.08395e-04
2.25000e-01	1.06799e+03	1.08732e-04
2.26000e-01	1.06787e+03	1.09080e-04
2.27000e-01	1.06776e+03	1.09443e-04
2.28000e-01	1.06765e+03	1.09820e-04
2.29000e-01	1.06754e+03	1.10214e-04
2.30000e-01	1.06744e+03	1.10626e-04
2.31000e-01	1.06733e+03	1.11059e-04
2.32000e-01	1.06723e+03	1.11515e-04
2.33000e-01	1.06714e+03	1.11997e-04
2.34000e-01	1.06706e+03	1.12510e-04
2.35000e-01	1.06698e+03	1.13056e-04
2.36000e-01	1.06690e+03	1.13642e-04
2.37000e-01	1.06683e+03	1.14274e-04
2.38000e-01	1.06677e+03	1.14958e-04
2.39000e-01	1.06671e+03	1.15705e-04
2.40000e-01	1.06666e+03	1.16524e-04
2.41000e-01	1.06661e+03	1.17428e-04
2.42000e-01	1.06657e+03	1.18434e-04
2.43000e-01	1.06654e+03	1.19559e-04
2.44000e-01	1.06652e+03	1.20822e-04
2.45000e-01	1.06651e+03	1.22245e-04
2.46000e-01	1.06651e+03	1.23841e-04
2.47000e-01	1.06652e+03	1.25616e-04
2.48000e-01	1.06654e+03	1.27549e-04
2.49000e-01	1.06658e+03	1.29584e-04
2.50000e-01	1.06662e+03	1.31625e-04
2.51000e-01	1.06669e+03	1.33552e-04
2.52000e-01	1.06676e+03	1.35255e-04
2.53000e-01	1.06684e+03	1.36669e-04
2.54000e-01	1.06694e+03	1.37763e-04
2.55000e-01	1.06705e+03	1.38589e-04
2.56000e-01	1.06716e+03	1.39217e-04
2.57000e-01	1.06728e+03	1.39703e-04
2.58000e-01	1.06741e+03	1.40092e-04
2.59000e-01	1.06755e+03	1.40415e-04
2.60000e-01	1.06769e+03	1.40695e-04
2.61000e-01	1.06784e+03	1.40946e-04
2.62000e-01	1.06798e+03	1.41177e-04
2.63000e-01	1.06814e+03	1.41396e-04
2.64000e-01	1.06829e+03	1.41604e-04
2.65000e-01	1.06845e+03	1.41804e-04
2.66000e-01	1.06861e+03	1.41998e-04
2.67000e-01	1.06877e+03	1.42189e-04
2.68000e-01	1.06894e+03	1.42377e-04
2.69000e-01	1.06910e+03	1.42563e-04
2.70000e-01	1.06926e+03	1.42749e-04
2.71000e-01	1.06943e+03	1.42934e-04
2.72000e-01	1.06959e+03	1.43118e-04
2.73000e-01	1.06975e+03	1.43303e-04
2.74000e-01	1.06992e+03	1.43487e-04
2.75000e-01	1.07008e+03	1.43672e-04
2.76000e-01	1.07023e+03	1.43858e-04
2.77000e-01	1.07039e+03	1.44044e-04
2.78000e-01	1.07055e+03	1.44230e-04
2.79000e-01	1.07070e+03	1.44417e-04
2.80000e-01	1.07085e+03	1.44605e-04
2.81000e-01	1.07100e+03	1.44794e-04
2.82000e-01	1.07115e+03	1.44983e-04
