0.00000e+00	0.00000e+00	1.10000e+03	4.44266e-01	8.95021e-31
0.00000e+00	1.04167e-03	1.10000e+03	4.44266e-01	8.95021e-31
0.00000e+00	3.12500e-03	1.10000e+03	4.44266e-01	8.95199e-31
0.00000e+00	5.20833e-03	1.10000e+03	4.44266e-01	8.95475e-31
0.00000e+00	7.29167e-03	1.10000e+03	4.44266e-01	8.95732e-31
0.00000e+00	9.37500e-03	1.10000e+03	4.44266e-01	8.95848e-31
0.00000e+00	1.14583e-02	1.10000e+03	4.44266e-01	8.95739e-31
0.00000e+00	1.35417e-02	1.10000e+03	4.44266e-01	8.95385e-31
0.00000e+00	1.56250e-02	1.10000e+03	4.44266e-01	8.94831e-31
0.00000e+00	1.77083e-02	1.10000e+03	4.44266e-01	8.94176e-31
0.00000e+00	1.97917e-02	1.10000e+03	4.44266e-01	8.93540e-31
0.00000e+00	2.18750e-02	1.10000e+03	4.44266e-01	8.93041e-31
0.00000e+00	2.39583e-02	1.10000e+03	4.44266e-01	8.92767e-31
0.00000e+00	2.60417e-02	1.10000e+03	4.44266e-01	8.92767e-31
0.00000e+00	2.81250e-02	1.10000e+03	4.44266e-01	8.93041e-31
0.00000e+00	3.02083e-02	1.10000e+03	4.44266e-01	8.93540e-31
0.00000e+00	3.22917e-02	1.10000e+03	4.44266e-01	8.94176e-31
0.00000e+00	3.43750e-02	1.10000e+03	4.44266e-01	8.94831e-31
0.00000e+00	3.64583e-02	1.10000e+03	4.44266e-01	8.95385e-31
0.00000e+00	3.85417e-02	1.10000e+03	4.44266e-01	8.95739e-31
0.00000e+00	4.06250e-02	1.10000e+03	4.44266e-01	8.95848e-31
0.00000e+00	4.27083e-02	1.10000e+03	4.44266e-01	8.95732e-31
0.00000e+00	4.47917e-02	1.10000e+03	4.44266e-01	8.95475e-31
0.00000e+00	4.68750e-02	1.10000e+03	4.44266e-01	8.95199e-31
0.00000e+00	4.89583e-02	1.10000e+03	4.44266e-01	8.95021e-31
0.00000e+00	5.00000e-02	1.10000e+03	4.44266e-01	8.95021e-31

1.00000e-03	0.00000e+00	1.09442e+03	4.44266e-01	8.95021e-31
1.00000e-03	1.04167e-03	1.09442e+03	4.44266e-01	8.95021e-31
1.00000e-03	3.12500e-03	1.09442e+03	4.44266e-01	8.95199e-31
1.00000e-03	5.20833e-03	1.09442e+03	4.44266e-01	8.95475e-31
1.00000e-03	7.29167e-03	1.09443e+03	4.44266e-01	8.95732e-31
1.00000e-03	9.37500e-03	1.09443e+03	4.44266e-01	8.95848e-31
1.00000e-03	1.14583e-02	1.09443e+03	4.44266e-01	8.95739e-31
1.00000e-03	1.35417e-02	1.09443e+03	4.44266e-01	8.95385e-31
1.00000e-03	1.56250e-02	1.09443e+03	4.44266e-01	8.94831e-31
1.00000e-03	1.77083e-02	1.09443e+03	4.44266e-01	8.94176e-31
1.00000e-03	1.97917e-02	1.09443e+03	4.44266e-01	8.93540e-31
1.00000e-03	2.18750e-02	1.09443e+03	4.44266e-01	8.93041e-31
1.00000e-03	2.39583e-02	1.09443e+03	4.44266e-01	8.92767e-31
1.00000e-03	2.60417e-02	1.09443e+03	4.44266e-01	8.92767e-31
1.00000e-03	2.81250e-02	1.09443e+03	4.44266e-01	8.93041e-31
1.00000e-03	3.02083e-02	1.09443e+03	4.44266e-01	8.93540e-31
1.00000e-03	3.22917e-02	1.09443e+03	4.44266e-01	8.94176e-31
1.00000e-03	3.43750e-02	1.09443e+03	4.44266e-01	8.94831e-31
1.00000e-03	3.64583e-02	1.09443e+03	4.44266e-01	8.95385e-31
1.00000e-03	3.85417e-02	1.09443e+03	4.44266e-01	8.95739e-31
1.00000e-03	4.06250e-02	1.09443e+03	4.44266e-01	8.95848e-31
1.00000e-03	4.27083e-02	1.09443e+03	4.44266e-01	8.95732e-31
1.00000e-03	4.47917e-02	1.09442e+03	4.44266e-01	8.95475e-31
1.00000e-03	4.68750e-02	1.09442e+03	4.44266e-01	8.95199e-31
1.00000e-03	4.89583e-02	1.09442e+03	4.44266e-01	8.95021e-31
1.00000e-03	5.00000e-02	1.09442e+03	4.44266e-01	8.95021e-31

3.00000e-03	0.00000e+00	1.08334e+03	4.44266e-01	8.95698e-31
3.00000e-03	1.04167e-03	1.08334e+03	4.44266e-01	8.95698e-31
3.00000e-03	3.12500e-03	1.08334e+03	4.44266e-01	8.95906e-31
3.00000e-03	5.20833e-03	1.08335e+03	4.44266e-01	8.96239e-31
3.00000e-03	7.29167e-03	1.08335e+03	4.44266e-01	8.96573e-31
3.00000e-03	9.37500e-03	1.08335e+03	4.44266e-01	8.96780e-31
3.00000e-03	1.14583e-02	1.08336e+03	4.44266e-01	8.96769e-31
3.00000e-03	1.35417e-02	1.08336e+03	4.44266e-01	8.96511e-31
3.00000e-03	1.56250e-02	1.08336e+03	4.44266e-01	8.96048e-31
3.00000e-03	1.77083e-02	1.08337e+03	4.44266e-01	8.95471e-31
3.00000e-03	1.97917e-02	1.08337e+03	4.44266e-01	8.94897e-31
3.00000e-03	2.18750e-02	1.08337e+03	4.44266e-01	8.94441e-31
3.00000e-03	2.39583e-02	1.08337e+03	4.44266e-01	8.94189e-31
3.00000e-03	2.60417e-02	1.08337e+03	4.44266e-01	8.94189e-31
3.00000e-03	2.81250e-02	1.08337e+03	4.44266e-01	8.94441e-31
3.00000e-03	3.02083e-02	1.08337e+03	4.44266e-01	8.94897e-31
3.00000e-03	3.22917e-02	1.08337e+03	4.44266e-01	8.95471e-31
3.00000e-03	3.43750e-02	1.08336e+03	4.44266e-01	8.96048e-31
3.00000e-03	3.64583e-02	1.08336e+03	4.44266e-01	8.96512e-31
3.00000e-03	3.85417e-02	1.08336e+03	4.44266e-01	8.96769e-31
3.00000e-03	4.06250e-02	1.08335e+03	4.44266e-01	8.96781e-31
3.00000e-03	4.27083e-02	1.08335e+03	4.44266e-01	8.96574e-31
3.00000e-03	4.47917e-02	1.08335e+03	4.44266e-01	8.96240e-31
3.00000e-03	4.68750e-02	1.08334e+03	4.44266e-01	8.95907e-31
3.00000e-03	4.89583e-02	1.08334e+03	4.44266e-01	8.95698e-31
3.00000e-03	5.00000e-02	1.08334e+03	4.44266e-01	8.95698e-31

5.00000e-03	0.00000e+00	1.07247e+03	4.44266e-01	8.97016e-31
5.00000e-03	1.04167e-03	1.07247e+03	4.44266e-01	8.97016e-31
5.00000e-03	3.12500e-03	1.07248e+03	4.44266e-01	8.97283e-31
5.00000e-03	5.20833e-03	1.07248e+03	4.44266e-01	8.97726e-31
5.00000e-03	7.29167e-03	1.07249e+03	4.44266e-01	8.98209e-31
5.00000e-03	9.37500e-03	1.07250e+03	4.44266e-01	8.98590e-31
5.00000e-03	1.14583e-02	1.07250e+03	4.44266e-01	8.98762e-31
5.00000e-03	1.35417e-02	1.07251e+03	4.44266e-01	8.98685e-31
5.00000e-03	1.56250e-02	1.07251e+03	4.44266e-01	8.98388e-31
5.00000e-03	1.77083e-02	1.07251e+03	4.44266e-01	8.97954e-31
5.00000e-03	1.97917e-02	1.07252e+03	4.44266e-01	8.97493e-31
5.00000e-03	2.18750e-02	1.07252e+03	4.44266e-01	8.97113e-31
5.00000e-03	2.39583e-02	1.07252e+03	4.44266e-01	8.96901e-31
5.00000e-03	2.60417e-02	1.07252e+03	4.44266e-01	8.96901e-31
5.00000e-03	2.81250e-02	1.07252e+03	4.44266e-01	8.97113e-31
5.00000e-03	3.02083e-02	1.07252e+03	4.44266e-01	8.97493e-31
5.00000e-03	3.22917e-02	1.07251e+03	4.44266e-01	8.97954e-31
5.00000e-03	3.43750e-02	1.07251e+03	4.44266e-01	8.98388e-31
5.00000e-03	3.64583e-02	1.07251e+03	4.44266e-01	8.98686e-31
5.00000e-03	3.85417e-02	1.07250e+03	4.44266e-01	8.98762e-31
5.00000e-03	4.06250e-02	1.07250e+03	4.44266e-01	8.98590e-31
5.00000e-03	4.27083e-02	1.07249e+03	4.44266e-01	8.98209e-31
5.00000e-03	4.47917e-02	1.07248e+03	4.44266e-01	8.97726e-31
5.00000e-03	4.68750e-02	1.07248e+03	4.44266e-01	8.97283e-31
5.00000e-03	4.89583e-02	1.07247e+03	4.44266e-01	8.97016e-31
5.00000e-03	5.00000e-02	1.07247e+03	4.44266e-01	8.97016e-31

7.00000e-03	0.00000e+00	1.06195e+03	4.44266e-01	8.98933e-31
7.00000e-03	1.04167e-03	1.06195e+03	4.44266e-01	8.98933e-31
7.00000e-03	3.12500e-03	1.06196e+03	4.44266e-01	8.99283e-31
7.00000e-03	5.20833e-03	1.06197e+03	4.44266e-01	8.99880e-31
7.00000e-03	7.29167e-03	1.06198e+03	4.44266e-01	9.00571e-31
7.00000e-03	9.37500e-03	1.06198e+03	4.44266e-01	9.01191e-31
7.00000e-03	1.14583e-02	1.06199e+03	4.44266e-01	9.01614e-31
7.00000e-03	1.35417e-02	1.06200e+03	4.44266e-01	9.01779e-31
7.00000e-03	1.56250e-02	1.06201e+03	4.44266e-01	9.01701e-31
7.00000e-03	1.77083e-02	1.06201e+03	4.44266e-01	9.01451e-31
7.00000e-03	1.97917e-02	1.06202e+03	4.44266e-01	9.01131e-31
7.00000e-03	2.18750e-02	1.06202e+03	4.44266e-01	9.00848e-31
7.00000e-03	2.39583e-02	1.06202e+03	4.44266e-01	9.00683e-31
7.00000e-03	2.60417e-02	1.06202e+03	4.44266e-01	9.00683e-31
7.00000e-03	2.81250e-02	1.06202e+03	4.44266e-01	9.00848e-31
7.00000e-03	3.02083e-02	1.06202e+03	4.44266e-01	9.01131e-31
7.00000e-03	3.22917e-02	1.06201e+03	4.44266e-01	9.01451e-31
7.00000e-03	3.43750e-02	1.06201e+03	4.44266e-01	9.01701e-31
7.00000e-03	3.64583e-02	1.06200e+03	4.44266e-01	9.01779e-31
7.00000e-03	3.85417e-02	1.06199e+03	4.44266e-01	9.01614e-31
7.00000e-03	4.06250e-02	1.06198e+03	4.44266e-01	9.01191e-31
7.00000e-03	4.27083e-02	1.06198e+03	4.44266e-01	9.00571e-31
7.00000e-03	4.47917e-02	1.06197e+03	4.44266e-01	8.99880e-31
7.00000e-03	4.68750e-02	1.06196e+03	4.44266e-01	8.99283e-31
7.00000e-03	4.89583e-02	1.06195e+03	4.44266e-01	8.98934e-31
7.00000e-03	5.00000e-02	1.06195e+03	4.44266e-01	8.98934e-31

9.00000e-03	0.00000e+00	1.05190e+03	4.44266e-01	9.01414e-31
9.00000e-03	1.04167e-03	1.05190e+03	4.44266e-01	9.01414e-31
9.00000e-03	3.12500e-03	1.05191e+03	4.44266e-01	9.01863e-31
9.00000e-03	5.20833e-03	1.05192e+03	4.44266e-01	9.02645e-31
9.00000e-03	7.29167e-03	1.05193e+03	4.44266e-01	9.03582e-31
9.00000e-03	9.37500e-03	1.05194e+03	4.44266e-01	9.04482e-31
9.00000e-03	1.14583e-02	1.05195e+03	4.44266e-01	9.05190e-31
9.00000e-03	1.35417e-02	1.05196e+03	4.44266e-01	9.05623e-31
9.00000e-03	1.56250e-02	1.05197e+03	4.44266e-01	9.05779e-31
9.00000e-03	1.77083e-02	1.05198e+03	4.44266e-01	9.05718e-31
9.00000e-03	1.97917e-02	1.05198e+03	4.44266e-01	9.05539e-31
9.00000e-03	2.18750e-02	1.05198e+03	4.44266e-01	9.05347e-31
9.00000e-03	2.39583e-02	1.05199e+03	4.44266e-01	9.05227e-31
9.00000e-03	2.60417e-02	1.05199e+03	4.44266e-01	9.05227e-31
9.00000e-03	2.81250e-02	1.05198e+03	4.44266e-01	9.05347e-31
9.00000e-03	3.02083e-02	1.05198e+03	4.44266e-01	9.05539e-31
9.00000e-03	3.22917e-02	1.05198e+03	4.44266e-01	9.05718e-31
9.00000e-03	3.43750e-02	1.05197e+03	4.44266e-01	9.05779e-31
9.00000e-03	3.64583e-02	1.05196e+03	4.44266e-01	9.05623e-31
9.00000e-03	3.85417e-02	1.05195e+03	4.44266e-01	9.05190e-31
9.00000e-03	4.06250e-02	1.05194e+03	4.44266e-01	9.04482e-31
9.00000e-03	4.27083e-02	1.05193e+03	4.44266e-01	9.03582e-31
9.00000e-03	4.47917e-02	1.05192e+03	4.44266e-01	9.02645e-31
9.00000e-03	4.68750e-02	1.05191e+03	4.44266e-01	9.01863e-31
9.00000e-03	4.89583e-02	1.05190e+03	4.44266e-01	9.01415e-31
9.00000e-03	5.00000e-02	1.05190e+03	4.44266e-01	9.01415e-31

1.10000e-02	0.00000e+00	1.04242e+03	4.44266e-01	9.04428e-31
1.10000e-02	1.04167e-03	1.04242e+03	4.44266e-01	9.04428e-31
1.10000e-02	3.12500e-03	1.04243e+03	4.44266e-01	9.04984e-31
1.10000e-02	5.20833e-03	1.04245e+03	4.44266e-01	9.05963e-31
1.10000e-02	7.29167e-03	1.04246e+03	4.44266e-01	9.07159e-31
1.10000e-02	9.37500e-03	1.04247e+03	4.44266e-01	9.08345e-31
1.10000e-02	1.14583e-02	1.04248e+03	4.44266e-01	9.09333e-31
1.10000e-02	1.35417e-02	1.04249e+03	4.44266e-01	9.10017e-31
1.10000e-02	1.56250e-02	1.04250e+03	4.44266e-01	9.10376e-31
1.10000e-02	1.77083e-02	1.04251e+03	4.44266e-01	9.10466e-31
1.10000e-02	1.97917e-02	1.04252e+03	4.44266e-01	9.10387e-31
1.10000e-02	2.18750e-02	1.04252e+03	4.44266e-01	9.10253e-31
1.10000e-02	2.39583e-02	1.04252e+03	4.44266e-01	9.10158e-31
1.10000e-02	2.60417e-02	1.04252e+03	4.44266e-01	9.10158e-31
1.10000e-02	2.81250e-02	1.04252e+03	4.44266e-01	9.10253e-31
1.10000e-02	3.02083e-02	1.04252e+03	4.44266e-01	9.10387e-31
1.10000e-02	3.22917e-02	1.04251e+03	4.44266e-01	9.10466e-31
1.10000e-02	3.43750e-02	1.04250e+03	4.44266e-01	9.10376e-31
1.10000e-02	3.64583e-02	1.04249e+03	4.44266e-01	9.10017e-31
1.10000e-02	3.85417e-02	1.04248e+03	4.44266e-01	9.09333e-31
1.10000e-02	4.06250e-02	1.04247e+03	4.44266e-01	9.08345e-31
1.10000e-02	4.27083e-02	1.04246e+03	4.44266e-01	9.07159e-31
1.10000e-02	4.47917e-02	1.04245e+03	4.44266e-01	9.05964e-31
1.10000e-02	4.68750e-02	1.04243e+03	4.44266e-01	9.04984e-31
1.10000e-02	4.89583e-02	1.04242e+03	4.44266e-01	9.04428e-31
1.10000e-02	5.00000e-02	1.04242e+03	4.44266e-01	9.04428e-31

1.30000e-02	0.00000e+00	1.03360e+03	4.44266e-01	9.07917e-31
1.30000e-02	1.04167e-03	1.03360e+03	4.44266e-01	9.07917e-31
1.30000e-02	3.12500e-03	1.03362e+03	4.44266e-01	9.08578e-31
1.30000e-02	5.20833e-03	1.03363e+03	4.44266e-01	9.09748e-31
1.30000e-02	7.29167e-03	1.03364e+03	4.44266e-01	9.11186e-31
1.30000e-02	9.37500e-03	1.03366e+03	4.44266e-01	9.12628e-31
1.30000e-02	1.14583e-02	1.03367e+03	4.44266e-01	9.13851e-31
1.30000e-02	1.35417e-02	1.03368e+03	4.44266e-01	9.14722e-31
1.30000e-02	1.56250e-02	1.03369e+03	4.44266e-01	9.15208e-31
1.30000e-02	1.77083e-02	1.03370e+03	4.44266e-01	9.15367e-31
1.30000e-02	1.97917e-02	1.03371e+03	4.44266e-01	9.15312e-31
1.30000e-02	2.18750e-02	1.03371e+03	4.44266e-01	9.15176e-31
1.30000e-02	2.39583e-02	1.03372e+03	4.44266e-01	9.15074e-31
1.30000e-02	2.60417e-02	1.03372e+03	4.44266e-01	9.15074e-31
1.30000e-02	2.81250e-02	1.03371e+03	4.44266e-01	9.15176e-31
1.30000e-02	3.02083e-02	1.03371e+03	4.44266e-01	9.15312e-31
1.30000e-02	3.22917e-02	1.03370e+03	4.44266e-01	9.15367e-31
1.30000e-02	3.43750e-02	1.03369e+03	4.44266e-01	9.15208e-31
1.30000e-02	3.64583e-02	1.03368e+03	4.44266e-01	9.14722e-31
1.30000e-02	3.85417e-02	1.03367e+03	4.44266e-01	9.13852e-31
1.30000e-02	4.06250e-02	1.03366e+03	4.44266e-01	9.12629e-31
1.30000e-02	4.27083e-02	1.03364e+03	4.44266e-01	9.11187e-31
1.30000e-02	4.47917e-02	1.03363e+03	4.44266e-01	9.09748e-31
1.30000e-02	4.68750e-02	1.03362e+03	4.44266e-01	9.08578e-31
1.30000e-02	4.89583e-02	1.03360e+03	4.44266e-01	9.07917e-31
1.30000e-02	5.00000e-02	1.03360e+03	4.44266e-01	9.07917e-31

1.50000e-02	0.00000e+00	1.02550e+03	4.44266e-01	9.11748e-31
1.50000e-02	1.04167e-03	1.02550e+03	4.44266e-01	9.11748e-31
1.50000e-02	3.12500e-03	1.02552e+03	4.44266e-01	9.12501e-31
1.50000e-02	5.20833e-03	1.02553e+03	4.44266e-01	9.13834e-31
1.50000e-02	7.29167e-03	1.02555e+03	4.44266e-01	9.15473e-31
1.50000e-02	9.37500e-03	1.02556e+03	4.44266e-01	9.17112e-31
1.50000e-02	1.14583e-02	1.02557e+03	4.44266e-01	9.18491e-31
1.50000e-02	1.35417e-02	1.02559e+03	4.44266e-01	9.19453e-31
1.50000e-02	1.56250e-02	1.02560e+03	4.44266e-01	9.19960e-31
1.50000e-02	1.77083e-02	1.02561e+03	4.44266e-01	9.20080e-31
1.50000e-02	1.97917e-02	1.02561e+03	4.44266e-01	9.19950e-31
1.50000e-02	2.18750e-02	1.02562e+03	4.44266e-01	9.19738e-31
1.50000e-02	2.39583e-02	1.02562e+03	4.44266e-01	9.19588e-31
1.50000e-02	2.60417e-02	1.02562e+03	4.44266e-01	9.19588e-31
1.50000e-02	2.81250e-02	1.02562e+03	4.44266e-01	9.19738e-31
1.50000e-02	3.02083e-02	1.02561e+03	4.44266e-01	9.19950e-31
1.50000e-02	3.22917e-02	1.02561e+03	4.44266e-01	9.20080e-31
1.50000e-02	3.43750e-02	1.02560e+03	4.44266e-01	9.19960e-31
1.50000e-02	3.64583e-02	1.02559e+03	4.44266e-01	9.19453e-31
1.50000e-02	3.85417e-02	1.02557e+03	4.44266e-01	9.18491e-31
1.50000e-02	4.06250e-02	1.02556e+03	4.44266e-01	9.17112e-31
1.50000e-02	4.27083e-02	1.02555e+03	4.44266e-01	9.15474e-31
1.50000e-02	4.47917e-02	1.02553e+03	4.44266e-01	9.13834e-31
1.50000e-02	4.68750e-02	1.02552e+03	4.44266e-01	9.12501e-31
1.50000e-02	4.89583e-02	1.02550e+03	4.44266e-01	9.11748e-31
1.50000e-02	5.00000e-02	1.02550e+03	4.44266e-01	9.11748e-31

1.70000e-02	0.00000e+00	1.01815e+03	4.44266e-01	9.15666e-31
1.70000e-02	1.04167e-03	1.01815e+03	4.44266e-01	9.15666e-31
1.70000e-02	3.12500e-03	1.01817e+03	4.44266e-01	9.16487e-31
1.70000e-02	5.20833e-03	1.01819e+03	4.44266e-01	9.17940e-31
1.70000e-02	7.29167e-03	1.01820e+03	4.44266e-01	9.19718e-31
1.70000e-02	9.37500e-03	1.01822e+03	4.44266e-01	9.21474e-31
1.70000e-02	1.14583e-02	1.01823e+03	4.44266e-01	9.22916e-31
1.70000e-02	1.35417e-02	1.01825e+03	4.44266e-01	9.23868e-31
1.70000e-02	1.56250e-02	1.01826e+03	4.44266e-01	9.24289e-31
1.70000e-02	1.77083e-02	1.01827e+03	4.44266e-01	9.24267e-31
1.70000e-02	1.97917e-02	1.01827e+03	4.44266e-01	9.23975e-31
1.70000e-02	2.18750e-02	1.01828e+03	4.44266e-01	9.23620e-31
1.70000e-02	2.39583e-02	1.01828e+03	4.44266e-01	9.23388e-31
1.70000e-02	2.60417e-02	1.01828e+03	4.44266e-01	9.23388e-31
1.70000e-02	2.81250e-02	1.01828e+03	4.44266e-01	9.23620e-31
1.70000e-02	3.02083e-02	1.01827e+03	4.44266e-01	9.23975e-31
1.70000e-02	3.22917e-02	1.01827e+03	4.44266e-01	9.24267e-31
1.70000e-02	3.43750e-02	1.01826e+03	4.44266e-01	9.24289e-31
1.70000e-02	3.64583e-02	1.01825e+03	4.44266e-01	9.23868e-31
1.70000e-02	3.85417e-02	1.01823e+03	4.44266e-01	9.22917e-31
1.70000e-02	4.06250e-02	1.01822e+03	4.44266e-01	9.21474e-31
1.70000e-02	4.27083e-02	1.01820e+03	4.44266e-01	9.19718e-31
1.70000e-02	4.47917e-02	1.01819e+03	4.44266e-01	9.17940e-31
1.70000e-02	4.68750e-02	1.01817e+03	4.44266e-01	9.16487e-31
1.70000e-02	4.89583e-02	1.01815e+03	4.44266e-01	9.15666e-31
1.70000e-02	5.00000e-02	1.01815e+03	4.44266e-01	9.15666e-31

1.90000e-02	0.00000e+00	1.01158e+03	4.44266e-01	9.19310e-31
1.90000e-02	1.04167e-03	1.01158e+03	4.44266e-01	9.19310e-31
1.90000e-02	3.12500e-03	1.01160e+03	4.44266e-01	9.20165e-31
1.90000e-02	5.20833e-03	1.01161e+03	4.44266e-01	9.21678e-31
1.90000e-02	7.29167e-03	1.01163e+03	4.44266e-01	9.23515e-31
1.90000e-02	9.37500e-03	1.01165e+03	4.44266e-01	9.25302e-31
1.90000e-02	1.14583e-02	1.01166e+03	4.44266e-01	9.26721e-31
1.90000e-02	1.35417e-02	1.01167e+03	4.44266e-01	9.27584e-31
1.90000e-02	1.56250e-02	1.01169e+03	4.44266e-01	9.27854e-31
1.90000e-02	1.77083e-02	1.01170e+03	4.44266e-01	9.27637e-31
1.90000e-02	1.97917e-02	1.01170e+03	4.44266e-01	9.27140e-31
1.90000e-02	2.18750e-02	1.01171e+03	4.44266e-01	9.26615e-31
1.90000e-02	2.39583e-02	1.01171e+03	4.44266e-01	9.26286e-31
1.90000e-02	2.60417e-02	1.01171e+03	4.44266e-01	9.26286e-31
1.90000e-02	2.81250e-02	1.01171e+03	4.44266e-01	9.26615e-31
1.90000e-02	3.02083e-02	1.01170e+03	4.44266e-01	9.27140e-31
1.90000e-02	3.22917e-02	1.01170e+03	4.44266e-01	9.27637e-31
1.90000e-02	3.43750e-02	1.01169e+03	4.44266e-01	9.27854e-31
1.90000e-02	3.64583e-02	1.01167e+03	4.44266e-01	9.27584e-31
1.90000e-02	3.85417e-02	1.01166e+03	4.44266e-01	9.26722e-31
1.90000e-02	4.06250e-02	1.01165e+03	4.44266e-01	9.25302e-31
1.90000e-02	4.27083e-02	1.01163e+03	4.44266e-01	9.23515e-31
